_code,ticker,company_name,country,gics_sector,gics_industry_group,gics_industry,last_include,first_include
CNE1000008M8,601601 C1 Equity,China Pacific Insurance Group Co Ltd,CH,40,4030,403010,2024-05-31,2018-06-01
CNE1000009Q7,2601 HK Equity,China Pacific Insurance Group Co Ltd,CH,40,4030,403010,2024-05-31,2014-03-01
CNE0000018G1,600028 C1 Equity,China Petroleum & Chemical Corp,CH,10,1010,101020,2024-05-31,2018-06-01
CNE1000002Q2,386 HK Equity,China Petroleum & Chemical Corp,CH,10,1010,101020,2024-05-31,2014-03-01
CNE100000981,1186 HK Equity,China Railway Construction Corp Ltd,CH,20,2010,201030,2021-02-28,2014-03-01
CNE1000009T1,601186 C1 Equity,China Railway Construction Corp Ltd,CH,20,2010,201030,2021-02-28,2018-06-01
CNE1000007Z2,390 HK Equity,China Railway Group Ltd,CH,20,2010,201030,2024-05-31,2014-03-01
CNE100000866,601390 C1 Equity,China Railway Group Ltd,CH,20,2010,201030,2024-05-31,2019-09-01
CNE0000017Z3,600528 C1 Equity,China Railway Hi-tech Industry Co Ltd,CH,20,2010,201030,2020-05-31,2019-12-01
CNE1000021L3,3969 HK Equity,China Railway Signal & Communication Corp Ltd,CH,45,4520,452030,2020-11-30,2018-06-01
CNE100003MP2,688009 C1 Equity,China Railway Signal & Communication Corp Ltd,CH,45,4520,452030,2024-05-31,2021-06-01
CNE000000WS2,000831 C2 Equity,China Rare Earth Resources And Technology Co Ltd,CH,15,1510,151040,2024-05-31,2021-12-01
CNE100002342,1508 HK Equity,China Reinsurance Group Corp,CH,40,4030,403010,2020-11-30,2018-06-01
CNE000000Q94,600062 C1 Equity,China Resources Double Crane Pharmaceutical Co Ltd,CH,35,3520,352020,2020-05-31,2019-12-01
CNE100003S06,688396 C1 Equity,China Resources Microelectronics Ltd,CH,45,4530,453010,2024-05-31,2022-03-01
KYG2122G1064,1209 HK Equity,China Resources Mixc Lifestyle Services Ltd,CH,60,6020,602010,2024-05-31,2021-06-01
HK0000311099,3320 HK Equity,China Resources Pharmaceutical Group Ltd,CH,35,3520,352020,2024-05-31,2017-12-01
CNE0000011K8,000999 C2 Equity,China Resources Sanjiu Medical & Pharmaceutical Co Ltd,CH,35,3520,352020,2024-05-31,2018-06-01
CNE1000002R0,1088 HK Equity,China Shenhua Energy Co Ltd,CH,10,1010,101020,2024-05-31,2014-03-01
CNE100000767,601088 C1 Equity,China Shenhua Energy Co Ltd,CH,10,1010,101020,2024-05-31,2018-09-01
CNE100000J75,601989 C1 Equity,China Shipbuilding Industry Co Ltd,CH,20,2010,201060,2021-08-31,2018-12-01
CNE000001KB1,600482 C1 Equity,China Shipbuilding Industry Group Power Co Ltd,CH,20,2010,201060,2019-11-30,2018-06-01
CNE100000W03,601098 C1 Equity,China South Publishing & Media Group Co Ltd,CH,50,5020,502010,2021-11-30,2018-06-01
CNE1000002T6,1055 HK Equity,China Southern Airlines Co Ltd,CH,20,2030,203020,2024-02-29,2015-06-01
CNE000001FG0,600029 C1 Equity,China Southern Airlines Co Ltd,CH,20,2030,203020,2024-05-31,2018-06-01
CNE000000SM3,600118 C1 Equity,China Spacesat Co Ltd,CH,20,2010,201010,2021-02-28,2018-06-01
CNE100000F46,601668 C1 Equity,China State Construction Engineering Corp Ltd,CH,20,2010,201030,2024-05-31,2018-06-01
CNE100000TW9,956 HK Equity,China Suntien Green Energy Corp Ltd,CH,10,1010,101020,2022-11-30,2021-12-01
CNE1000002V2,728 HK Equity,China Telecom Corp Ltd,CH,50,5010,501010,2021-02-28,2014-03-01
CNE1000051F2,600905 C1 Equity,China Three Gorges Renewables Group Co Ltd,CH,55,5510,551050,2024-05-31,2022-03-01
CNE100000G29,601888 C1 Equity,China Tourism Group Duty Free Corp Ltd,CH,25,2550,255040,2024-05-31,2018-06-01
CNE100004YZ4,1880 HK Equity,China Tourism Group Duty Free Corp Ltd,CH,25,2550,255040,2024-05-31,2022-12-01
CNE100003688,788 HK Equity,China Tower Corp Ltd,CH,50,5010,501010,2024-05-31,2018-09-01
CNE100000MJ1,002373 C2 Equity,China TransInfo Technology Co Ltd,CH,45,4510,451020,2022-05-31,2019-12-01
CNE000001CS2,600050 C1 Equity,China United Network Communications Ltd,CH,50,5010,501020,2024-05-31,2018-09-01
CNE0000008Q1,200002 CS Equity,China Vanke Co Ltd,CH,60,6020,602010,2014-05-31,2014-03-01
CNE0000000T2,000002 C2 Equity,China Vanke Co Ltd,CH,60,6020,602010,2024-05-31,2018-06-01
CNE100001SR9,2202 HK Equity,China Vanke Co Ltd,CH,60,6020,602010,2024-05-31,2014-06-01
CNE100000KW8,601179 C1 Equity,China XD Electric Co Ltd,CH,20,2010,201040,2024-05-31,2023-09-01
CNE000001G87,600900 C1 Equity,China Yangtze Power Co Ltd,CH,55,5510,551050,2024-05-31,2018-06-01
KYG2120K1094,6169 HK Equity,China Yuhua Education Corp Ltd,CH,25,2530,253020,2022-02-28,2020-06-01
CNE000000RY0,000733 C2 Equity,China Zhenhua Group Science & Technology Co Ltd,CH,45,4520,452030,2024-05-31,2021-12-01
CNE100003PS9,601916 C1 Equity,China Zheshang Bank Co Ltd,CH,40,4010,401010,2024-05-31,2020-12-01
KYG215AT1023,1333 HK Equity,China Zhongwang Holdings Ltd,CH,15,1510,151040,2020-05-31,2018-06-01
KYG2110A1114,354 HK Equity,Chinasoft International Ltd,CH,45,4510,451020,2024-02-29,2021-09-01
US16955F1075,CD UW Equity,Chindata Group Holdings Ltd,CH,45,4510,451020,2022-05-31,2021-06-01
CNE0000019X4,600373 C1 Equity,Chinese Universe Publishing and Media Group Co Ltd,CH,50,5020,502010,2020-11-30,2018-06-01
CNE000000TL3,600132 C1 Equity,Chongqing Brewery Co Ltd,CH,30,3020,302010,2024-05-31,2019-12-01
CNE000000N14,200625 CS Equity,Chongqing Changan Automobile Co Ltd,CH,25,2510,251020,2018-11-30,2014-03-01
CNE000000R36,000625 C2 Equity,Chongqing Changan Automobile Co Ltd,CH,25,2510,251020,2024-05-31,2018-06-01
CNE100000WX1,002507 C2 Equity,Chongqing Fuling Zhacai Group Co Ltd,CH,30,3020,302020,2023-11-30,2019-12-01
CNE100000X44,3618 HK Equity,Chongqing Rural Commercial Bank Co Ltd,CH,40,4010,401010,2021-11-30,2014-03-01
CNE100003NZ9,601077 C1 Equity,Chongqing Rural Commercial Bank Co Ltd,CH,40,4010,401010,2024-05-31,2020-12-01
CNE000000TQ2,600129 C1 Equity,Chongqing Taiji Industry Group Co Ltd,CH,35,3520,352020,2024-05-31,2023-09-01
CNE100000V20,300122 C2 Equity,Chongqing Zhifei Biological Products Co Ltd,CH,35,3520,352010,2024-05-31,2019-06-01
CNE100003662,300750 C2 Equity,Contemporary Amperex Technology Co Ltd,CH,20,2010,201040,2024-05-31,2019-06-01
KYG245241032,2007 HK Equity,Country Garden Holdings Co Ltd,CH,60,6020,602010,2024-05-31,2014-03-01
KYG2453A1085,6098 HK Equity,Country Garden Services Holdings Co Ltd,CH,60,6020,602010,2024-05-31,2018-09-01
CNE000001NL4,002065 C2 Equity,DHC Software Co Ltd,CH,45,4510,451020,2024-02-29,2018-06-01
CNE100002RG2,603233 C1 Equity,DaShenLin Pharmaceutical Group Co Ltd,CH,30,3010,301010,2024-05-31,2020-12-01
CNE000001KP1,002030 C2 Equity,Daan Gene Co Ltd,CH,35,3520,352010,2023-08-31,2020-06-01
US23344D1081,DADA UW Equity,Dada Nexus Ltd,CH,30,3010,301010,2022-05-31,2021-06-01
CNE100000VV7,002487 C2 Equity,Dajin Heavy Industry Co Ltd,CH,20,2010,201040,2023-11-30,2022-12-01
KYG2743Y1061,3799 HK Equity,Dali Foods Group Co Ltd,CH,30,3020,302020,2023-08-31,2018-06-01
CNE100001T98,1567411D HK Equity,Dalian Wanda Commercial Management Group Co Ltd,CH,60,6020,602010,2016-08-31,2015-06-01
CNE000001NG4,601006 C1 Equity,Daqin Railway Co Ltd,CH,20,2030,203040,2024-05-31,2018-06-01
US23703Q2030,DQ UN Equity,Daqo New Energy Corp,CH,45,4530,453010,2024-02-29,2021-03-01
CNE1000002Z3,991 HK Equity,Datang International Power Generation Co Ltd,CH,55,5510,551050,2020-05-31,2014-03-01
CNE000001Q02,601991 C1 Equity,Datang International Power Generation Co Ltd,CH,55,5510,551050,2024-05-31,2022-12-01
CNE100001TW7,603019 C1 Equity,Dawning Information Industry Co Ltd,CH,45,4520,452020,2022-02-28,2019-12-01
US23292E1082,DIDIY UN Equity,DiDi Global Inc,CH,20,2030,203040,2022-05-31,2021-09-01
CNE100000P85,002407 C2 Equity,Do-Fluoride New Materials Co Ltd,CH,15,1510,151010,2024-02-29,2021-12-01
CNE0000006Y9,000423 C2 Equity,Dong-E-E-Jiao Co Ltd,CH,35,3520,352020,2024-05-31,2018-06-01
CNE000000J28,600875 C1 Equity,Dongfang Electric Corp Ltd,CH,20,2010,201040,2024-05-31,2018-12-01
CNE100000312,489 HK Equity,Dongfeng Motor Group Co Ltd,CH,25,2510,251020,2024-05-31,2014-03-01
CNE100002177,601198 C1 Equity,Dongxing Securities Co Ltd,CH,40,4020,402030,2024-05-31,2018-06-01
KYG2816P1072,189 HK Equity,Dongyue Group Ltd,CH,15,1510,151010,2023-11-30,2021-12-01
US25985W2044,DOYU UW Equity,DouYu International Holdings Ltd,CH,50,5020,502020,2021-08-31,2020-12-01
CNE000000FW9,600804 C1 Equity,Dr Peng Telecom & Media Group Co Ltd,CH,50,5010,501010,2018-11-30,2018-06-01
KYG3066L1014,2688 HK Equity,ENN Energy Holdings Ltd,CH,55,5510,551020,2024-05-31,2014-03-01
CNE000000DG7,600803 C1 Equity,ENN Natural Gas Co Ltd,CH,55,5510,551020,2024-05-31,2021-06-01
KYG5313A1013,1797 HK Equity,East Buy Holding Ltd,CH,30,3010,301010,2024-05-31,2020-06-01
CNE100001RT7,300376 C2 Equity,East Group Co Ltd,CH,20,2010,201040,2021-05-31,2020-12-01
CNE100000MD4,300059 C2 Equity,East Money Information Co Ltd,CH,40,4020,402030,2024-05-31,2019-06-01
CNE100005576,605499 C1 Equity,Eastroc Beverage Group Co Ltd,CH,30,3020,302010,2024-05-31,2023-09-01
CNE1000031N8,603486 C1 Equity,Ecovacs Robotics Co Ltd,CH,25,2520,252010,2024-05-31,2021-03-01
CNE100005GY1,301269 C2 Equity,Empyrean Technology Co Ltd,CH,45,4510,451030,2024-05-31,2023-12-01
CNE100002615,300502 C2 Equity,Eoptolink Technology Inc Ltd,CH,45,4520,452030,2024-05-31,2023-09-01
CNE100000GS4,300014 C2 Equity,Eve Energy Co Ltd,CH,20,2010,201040,2024-05-31,2019-12-01
KYG2139U1067,1995 HK Equity,Ever Sunshine Services Group Ltd,CH,60,6020,602010,2022-08-31,2021-03-01
CNE100000FD8,601788 C1 Equity,Everbright Securities Co Ltd,CH,40,4020,402030,2024-05-31,2018-06-01
CNE1000051N6,688538 C1 Equity,Everdisplay Optronics Shanghai Co Ltd,CH,45,4520,452030,2024-05-31,2023-09-01
CNE000000R85,000800 C2 Equity,FAW Jiefang Group Co Ltd,CH,20,2010,201060,2024-05-31,2020-12-01
US30711Y3009,SFUNY UN Equity,Fang Holdings Ltd,CH,50,5020,502030,2018-11-30,2015-12-01
CNE000001CC6,600516 C1 Equity,Fangda Carbon New Material Co Ltd,CH,20,2010,201040,2024-05-31,2018-06-01
CNE1000041T4,688567 C1 Equity,Farasis Energy Gan Zhou Co Ltd,CH,20,2010,201040,2024-02-29,2023-09-01
CNE0000018P2,600498 C1 Equity,Fiberhome Telecommunication Technologies Co Ltd,CH,45,4520,452010,2022-11-30,2019-12-01
CNE000000KT5,000402 C2 Equity,Financial Street Holdings Co Ltd,CH,60,6020,602010,2021-11-30,2018-06-01
CNE1000027G0,002797 C2 Equity,First Capital Securities Co Ltd,CH,40,4020,402030,2024-05-31,2018-06-01
CNE100002375,6865 HK Equity,Flat Glass Group Co Ltd,CH,45,4530,453010,2024-05-31,2021-06-01
CNE100003HV0,601865 C1 Equity,Flat Glass Group Co Ltd,CH,45,4530,453010,2024-05-31,2021-06-01
CNE000001KK2,002027 C2 Equity,Focus Media Information Technology Co Ltd,CH,50,5020,502010,2024-05-31,2018-06-01
CNE100001SL2,603288 C1 Equity,Foshan Haitian Flavouring & Food Co Ltd,CH,30,3020,302020,2024-05-31,2018-06-01
HK0656038673,656 HK Equity,Fosun International Ltd,CH,20,2010,201050,2024-05-31,2014-03-01
CNE1000015Y8,601901 C1 Equity,Founder Securities Co Ltd,CH,40,4020,402030,2024-05-31,2018-06-01
CNE1000031P3,601138 C1 Equity,Foxconn Industrial Internet Co Ltd,CH,45,4520,452030,2024-05-31,2019-03-01
CNE100000QF0,002396 C2 Equity,Fujian Star-net Communication Co Ltd,CH,45,4520,452010,2020-11-30,2020-06-01
CNE100000G78,002299 C2 Equity,Fujian Sunner Development Co Ltd,CH,30,3020,302020,2024-05-31,2019-12-01
CNE100001YV9,300432 C2 Equity,Fulin Precision Co Ltd,CH,25,2510,251010,2022-05-31,2021-12-01
CNE000000230,600660 C1 Equity,Fuyao Glass Industry Group Co Ltd,CH,25,2510,251010,2024-05-31,2018-06-01
CNE100001TR7,3606 HK Equity,Fuyao Glass Industry Group Co Ltd,CH,25,2510,251010,2024-05-31,2016-12-01
CNE100002GK7,603444 C1 Equity,G-bits Network Technology Xiamen Co Ltd,CH,50,5020,502020,2024-02-29,2019-12-01
CNE100000WW3,002506 C2 Equity,GCL System Integration Technology Co Ltd,CH,45,4530,453010,2023-02-28,2019-12-01
CNE000000PC0,600795 C1 Equity,GD Power Development Co Ltd,CH,55,5510,551050,2024-05-31,2018-09-01
US36165L1089,GDS UQ Equity,GDS Holdings Ltd,CH,45,4510,451020,2022-05-31,2018-06-01
KYG3902L1095,9698 HK Equity,GDS Holdings Ltd,CH,45,4510,451020,2024-02-29,2022-06-01
CNE100000KT4,002340 C2 Equity,GEM Co Ltd,CH,15,1510,151040,2024-05-31,2019-12-01
CNE0000008L2,000776 C2 Equity,GF Securities Co Ltd,CH,40,4020,402030,2024-05-31,2018-06-01
CNE100001TQ9,1776 HK Equity,GF Securities Co Ltd,CH,40,4020,402030,2024-05-31,2015-06-01
BMG3978C1249,493 HK Equity,GOME Retail Holdings Ltd,CH,25,2550,255040,2022-05-31,2014-03-01
CNE100000650,002152 C2 Equity,GRG Banking Equipment Co Ltd,CH,45,4520,452020,2024-05-31,2019-12-01
CNE100004PM0,688728 C1 Equity,GalaxyCore Inc,CH,45,4530,453010,2024-05-31,2023-06-01
CNE100000SF6,002460 C2 Equity,Ganfeng Lithium Group Co Ltd,CH,15,1510,151010,2024-05-31,2018-06-01
CNE1000031W9,1772 HK Equity,Ganfeng Lithium Group Co Ltd,CH,15,1510,151010,2024-05-31,2021-06-01
CNE100000JH1,300034 C2 Equity,Gaona Aero Material Co Ltd,CH,20,2010,201010,2023-05-31,2022-12-01
US36257Y1091,GOTU UN Equity,Gaotu Techedu Inc,CH,25,2530,253020,2021-11-30,2020-06-01
CNE000001790,600383 C1 Equity,Gemdale Corp,CH,60,6020,602010,2024-02-29,2018-06-01
KYG3825B1059,1548 HK Equity,Genscript Biotech Corp,CH,35,3520,352030,2024-05-31,2018-06-01
KYG3887G1091,2367 HK Equity,Giant Biogene Holding Co ltd,CH,30,3030,303020,2024-05-31,2024-03-01
CNE1000010R3,002558 C2 Equity,Giant Network Group Co Ltd,CH,50,5020,502020,2024-05-31,2018-06-01
CNE1000030S9,603986 C1 Equity,GigaDevice Semiconductor Inc,CH,45,4530,453010,2024-05-31,2019-12-01
CNE100003JZ7,300763 C2 Equity,Ginlong Technologies Co Ltd,CH,20,2010,201040,2024-05-31,2021-12-01
CNE100000PH8,002410 C2 Equity,Glodon Co Ltd,CH,45,4510,451030,2021-02-28,2019-12-01
CNE100000BP1,002241 C2 Equity,GoerTek Inc,CH,45,4520,452030,2024-05-31,2018-06-01
KYG3958R1092,3308 HK Equity,Golden Eagle Retail Group Ltd,CH,25,2550,255030,2014-11-30,2014-03-01
CNE100000PP1,2208 HK Equity,Goldwind Science & Technology Co Ltd,CH,20,2010,201040,2023-02-28,2018-06-01
CNE1000008S5,002202 C2 Equity,Goldwind Science & Technology Co Ltd,CH,20,2010,201040,2024-05-31,2018-06-01
CNE100003RL0,603195 C1 Equity,Goneo Group Co Ltd,CH,20,2010,201040,2024-05-31,2023-09-01
CNE100004363,688390 C1 Equity,GoodWe Technologies Co Ltd,CH,20,2010,201040,2024-05-31,2022-12-01
CNE000001NY7,002074 C2 Equity,Gotion High-tech Co Ltd,CH,20,2010,201040,2024-05-31,2019-12-01
CNE000000BJ5,000031 C2 Equity,Grandjoy Holdings Group Co Ltd,CH,60,6020,602010,2020-11-30,2019-12-01
CNE100000338,2333 HK Equity,Great Wall Motor Co Ltd,CH,25,2510,251020,2024-05-31,2014-03-01
CNE1000018V8,601633 C1 Equity,Great Wall Motor Co Ltd,CH,25,2510,251020,2024-05-31,2020-12-01
CNE0000001D4,000651 C2 Equity,Gree Electric Appliances Inc of Zhuhai,CH,25,2520,252010,2024-05-31,2018-06-01
CNE000000388,600606 C1 Equity,Greenland Holdings Corp Ltd,CH,60,6020,602010,2024-05-31,2018-06-01
KYG4100M1050,3900 HK Equity,Greentown China Holdings Ltd,CH,60,6020,602010,2024-02-29,2014-03-01
KYG410121084,2869 HK Equity,Greentown Service Group Co Ltd,CH,60,6020,602010,2023-08-31,2018-09-01
CNE000000BL1,600673 C1 Equity,Guangdong HEC Technology Holding Co Ltd,CH,15,1510,151040,2024-05-31,2019-12-01
CNE100000HP8,002311 C2 Equity,Guangdong Haid Group Co Ltd,CH,30,3020,302020,2024-05-31,2019-12-01
CNE100001F37,002683 C2 Equity,Guangdong Hongda Holdings Group Co Ltd,CH,15,1510,151040,2021-11-30,2020-06-01
CNE100002649,002791 C2 Equity,Guangdong Kinlong Hardware Products Co Ltd,CH,20,2010,201020,2023-08-31,2020-12-01
CNE100001R82,002705 C2 Equity,Guangdong Xinbao Electrical Appliances Holdings Co Ltd,CH,25,2520,252010,2021-11-30,2020-12-01
CNE0000012G4,600256 C1 Equity,Guanghui Energy Co Ltd,CH,10,1010,101020,2024-05-31,2019-03-01
CNE000001Q44,601333 C1 Equity,Guangshen Railway Co Ltd,CH,20,2030,203040,2020-05-31,2018-06-01
CNE100000Q35,2238 HK Equity,Guangzhou Automobile Group Co Ltd,CH,25,2510,251020,2024-05-31,2014-03-01
CNE100001NQ2,601238 C1 Equity,Guangzhou Automobile Group Co Ltd,CH,25,2510,251020,2024-05-31,2018-06-01
CNE000001DX0,600004 C1 Equity,Guangzhou Baiyun International Airport Co Ltd,CH,20,2030,203050,2024-05-31,2019-12-01
CNE000001733,600332 C1 Equity,Guangzhou Baiyunshan Pharmaceutical Holdings Co Ltd,CH,35,3510,351020,2024-05-31,2018-06-01
CNE100001Z17,300438 C2 Equity,Guangzhou Great Power Energy & Technology Co Ltd,CH,20,2010,201040,2023-11-30,2022-12-01
CNE100000T24,002465 C2 Equity,Guangzhou Haige Communications Group Inc Co,CH,45,4520,452010,2024-05-31,2018-06-01
CNE100002VW1,603882 C1 Equity,Guangzhou Kingmed Diagnostics Group Co Ltd,CH,35,3510,351020,2024-05-31,2019-12-01
CNE100000569,2777 HK Equity,Guangzhou R&F Properties Co Ltd,CH,60,6020,602010,2022-05-31,2014-03-01
CNE100002K47,002841 C2 Equity,Guangzhou Shiyuan Electronic Technology Co Ltd,CH,45,4520,452030,2024-05-31,2020-06-01
CNE100001RG4,002709 C2 Equity,Guangzhou Tinci Materials Technology Co Ltd,CH,15,1510,151010,2024-05-31,2020-12-01
CNE100002102,300482 C2 Equity,Guangzhou Wondfo Biotech Co Ltd,CH,35,3510,351010,2021-11-30,2020-06-01
CNE0000013M0,000987 C2 Equity,Guangzhou Yuexiu Capital Holdings Group Co Ltd,CH,40,4020,402030,2024-05-31,2020-12-01
CNE100000PY3,002424 C2 Equity,Guizhou Bailing Group Pharmaceutical Co Ltd,CH,35,3520,352020,2020-05-31,2019-12-01
CNE0000003F5,000688 C2 Equity,Guocheng Mining Co Ltd,CH,15,1510,151040,2020-11-30,2020-06-01
CNE1000041D8,601456 C1 Equity,Guolian Securities Co Ltd,CH,40,4020,402030,2024-05-31,2020-12-01
CNE100001WS9,002736 C2 Equity,Guosen Securities Co Ltd,CH,40,4020,402030,2024-05-31,2018-06-01
CNE100002FK9,2611 HK Equity,Guotai Junan Securities Co Ltd,CH,40,4020,402030,2020-11-30,2018-06-01
CNE1000022F3,601211 C1 Equity,Guotai Junan Securities Co Ltd,CH,40,4020,402030,2024-05-31,2018-06-01
CNE000000QZ9,000728 C2 Equity,Guoyuan Securities Co Ltd,CH,40,4020,402030,2024-05-31,2018-06-01
US44332N1063,HTHT UW Equity,H World Group Ltd,CH,25,2530,253010,2024-05-31,2018-06-01
CNE0000016H3,600398 C1 Equity,HLA Group Corp Ltd,CH,25,2550,255040,2024-05-31,2018-06-01
US44852D1081,HUYA UN Equity,HUYA Inc,CH,50,5020,502020,2021-11-30,2019-12-01
KYG4231A1114,2255 HK Equity,Haichang Ocean Park Holdings Ltd,CH,25,2530,253010,2023-02-28,2022-12-01
KYG4290A1013,6862 HK Equity,Haidilao International Holding Ltd,CH,25,2530,253010,2024-05-31,2019-09-01
CNE000000CG9,600690 C1 Equity,Haier Smart Home Co Ltd,CH,25,2520,252010,2024-05-31,2018-06-01
CNE1000048K8,6690 HK Equity,Haier Smart Home Co Ltd,CH,25,2520,252010,2024-05-31,2020-12-01
CNE0000011C5,600221 C1 Equity,Hainan Airlines Holding Co Ltd,CH,20,2030,203020,2024-05-31,2020-06-01
CNE000001C32,600515 C1 Equity,Hainan Airport Infrastructure Co Ltd,CH,60,6020,602010,2024-05-31,2023-06-01
KYG4232C1087,1882 HK Equity,Haitian International Holdings Ltd,CH,20,2010,201060,2024-05-31,2014-03-01
CNE000000CK1,600837 C1 Equity,Haitong Securities Co Ltd,CH,40,4020,402030,2024-05-31,2018-06-01
CNE1000019K9,6837 HK Equity,Haitong Securities Co Ltd,CH,40,4020,402030,2024-05-31,2014-03-01
CNE000001JQ1,002008 C2 Equity,Han's Laser Technology Industry Group Co Ltd,CH,20,2010,201060,2019-02-28,2018-06-01
CNE100000RC5,002444 C2 Equity,Hang Zhou Great Star Industrial Co Ltd,CH,25,2520,252010,2024-05-31,2021-06-01
CNE100000BS5,002244 C2 Equity,Hangzhou Binjiang Real Estate Group Co Ltd,CH,60,6020,602010,2024-05-31,2022-12-01
CNE100002Q09,300604 C2 Equity,Hangzhou Chang Chuan Technology Co Ltd,CH,45,4530,453010,2024-05-31,2022-12-01
CNE100001VX1,603806 C1 Equity,Hangzhou First Applied Material Co Ltd,CH,45,4530,453010,2024-05-31,2020-12-01
CNE100000PM8,002415 C2 Equity,Hangzhou Hikvision Digital Technology Co Ltd,CH,45,4520,452030,2021-02-28,2018-06-01
CNE100004314,605358 C1 Equity,Hangzhou Lion Microelectronics Co Ltd,CH,45,4530,453010,2024-02-29,2022-06-01
CNE100000Q68,002430 C2 Equity,Hangzhou Oxygen Plant Group Co Ltd,CH,15,1510,151010,2024-05-31,2021-06-01
CNE100000WY9,002508 C2 Equity,Hangzhou Robam Appliances Co Ltd,CH,25,2520,252010,2024-05-31,2018-06-01
CNE000001DN1,600460 C1 Equity,Hangzhou Silan Microelectronics Co Ltd,CH,45,4530,453010,2024-05-31,2019-12-01
CNE1000040M1,3347 HK Equity,Hangzhou Tigermed Consulting Co Ltd,CH,35,3520,352030,2023-08-31,2020-12-01
CNE100001KV8,300347 C2 Equity,Hangzhou Tigermed Consulting Co Ltd,CH,35,3520,352030,2024-05-31,2019-06-01
KYG549581067,3692 HK Equity,Hansoh Pharmaceutical Group Co Ltd,CH,35,3520,352020,2024-05-31,2019-12-01
CNE0000016V4,600378 C1 Equity,Haohua Chemical Science & Technology Co Ltd,CH,15,1510,151010,2024-05-31,2023-06-01
CNE100002R32,1727 HK Equity,Hebei Construction Group Corp Ltd,CH,20,2010,201030,2021-02-28,2020-12-01
CNE000001CX2,600559 C1 Equity,Hebei Hengshui Laobaigan Liquor Co Ltd,CH,30,3020,302010,2024-02-29,2023-06-01
CNE100002ST3,603156 C1 Equity,Hebei Yangyuan Zhihui Beverage Co Ltd,CH,30,3020,302020,2024-05-31,2023-06-01
CNE100001JZ1,002690 C2 Equity,Hefei Meiya Optoelectronic Technology Inc,CH,20,2010,201060,2022-05-31,2019-12-01
CNE0000019Z9,600598 C1 Equity,Heilongjiang Agriculture Co Ltd,CH,30,3020,302020,2024-05-31,2019-12-01
US4234031049,MOMO UW Equity,Hello Group Inc,CH,50,5020,502030,2022-05-31,2017-06-01
CNE000001097,000933 C2 Equity,Henan Shenhuo Coal Industry & Electricity Power Co Ltd,CH,15,1510,151040,2024-05-31,2022-06-01
CNE000000XM3,000895 C2 Equity,Henan Shuanghui Investment & Development Co Ltd,CH,30,3020,302020,2024-05-31,2018-06-01
